Age,Income,Credit Score,Loan History,Customer ID,Name,Product Type,Amount,Transaction Date,Transaction Frequency
61,81779.13,583,Personal Loan,7a5918fd-098f-4a4b-bd1d-9cbe2def0598,Christopher Bell,Insurance,1189.91,2024-01-17,Weekly
61,81779.13,583,Personal Loan,7a5918fd-098f-4a4b-bd1d-9cbe2def0598,Christopher Bell,Home Loan,1557.4,2024-03-12,Weekly
61,81779.13,583,Personal Loan,7a5918fd-098f-4a4b-bd1d-9cbe2def0598,Christopher Bell,Credit Card,1595.36,2024-04-11,Monthly
30,48578.44,626,Car Loan,60feae19-704f-4c52-9670-c57b5d7889c1,Rachel Howard,Insurance,1404.78,2024-02-29,Weekly
30,48578.44,626,Car Loan,60feae19-704f-4c52-9670-c57b5d7889c1,Rachel Howard,Savings Account,4058.21,2024-10-23,Once
30,48578.44,626,Car Loan,60feae19-704f-4c52-9670-c57b5d7889c1,Rachel Howard,Insurance,3953.46,2024-11-21,Once
28,107503.24,397,Car Loan,1eec719a-eb6a-4f1f-bf69-1ac7032e0db7,Lori Cabrera,Home Loan,1693.94,2024-05-31,Once
28,107503.24,397,Car Loan,1eec719a-eb6a-4f1f-bf69-1ac7032e0db7,Lori Cabrera,Home Loan,3431.69,2024-07-06,Once
28,107503.24,397,Car Loan,1eec719a-eb6a-4f1f-bf69-1ac7032e0db7,Lori Cabrera,Insurance,3718.28,2024-07-17,Yearly
31,39979.95,815,No Loan,4e2787cc-5e65-4804-8fe4-115d3b9cd5a8,Paul Griffith,Credit Card,3173.19,2024-06-14,Once
31,39979.95,815,No Loan,4e2787cc-5e65-4804-8fe4-115d3b9cd5a8,Paul Griffith,Insurance,1762.44,2024-09-26,Monthly
61,48689.04,348,Car Loan,bdae4077-e972-4d79-9dbb-b9c1672ff0cc,Jack Bullock,Insurance,4093.89,2024-03-24,Once
61,48689.04,348,Car Loan,bdae4077-e972-4d79-9dbb-b9c1672ff0cc,Jack Bullock,Insurance,4163.98,2024-02-22,Weekly
61,48689.04,348,Car Loan,bdae4077-e972-4d79-9dbb-b9c1672ff0cc,Jack Bullock,Insurance,3499.58,2024-06-20,Weekly
61,48689.04,348,Car Loan,bdae4077-e972-4d79-9dbb-b9c1672ff0cc,Jack Bullock,Insurance,2106.69,2024-01-06,Yearly
36,122343.48,732,Car Loan,f5bd796a-a812-4bf2-afd7-df292787aadb,Kelly Frank,Home Loan,4264.05,2024-06-16,Weekly
59,104407.14,743,Home Loan,d8462d44-23b7-46f0-80a1-4714398df7f1,Bobby Garcia,Insurance,2500.24,2024-08-09,Once
59,104407.14,743,Home Loan,d8462d44-23b7-46f0-80a1-4714398df7f1,Bobby Garcia,Savings Account,1909.75,2024-03-09,Monthly
59,104407.14,743,Home Loan,d8462d44-23b7-46f0-80a1-4714398df7f1,Bobby Garcia,Savings Account,3667.01,2024-11-24,Once
59,104407.14,743,Home Loan,d8462d44-23b7-46f0-80a1-4714398df7f1,Bobby Garcia,Insurance,3690.7,2024-03-05,Yearly
59,104407.14,743,Home Loan,d8462d44-23b7-46f0-80a1-4714398df7f1,Bobby Garcia,Personal Loan,3972.69,2024-05-01,Monthly
31,110629.37,801,Personal Loan,9a6f2d95-5c26-4f76-8b78-ddb8389b3586,Taylor Williams,Insurance,3699.92,2024-01-08,Yearly
31,110629.37,801,Personal Loan,9a6f2d95-5c26-4f76-8b78-ddb8389b3586,Taylor Williams,Credit Card,3724.52,2024-04-20,Monthly
31,110629.37,801,Personal Loan,9a6f2d95-5c26-4f76-8b78-ddb8389b3586,Taylor Williams,Personal Loan,4003.36,2024-05-29,Weekly
31,110629.37,801,Personal Loan,9a6f2d95-5c26-4f76-8b78-ddb8389b3586,Taylor Williams,Personal Loan,3954.65,2024-07-29,Yearly
31,110629.37,801,Personal Loan,9a6f2d95-5c26-4f76-8b78-ddb8389b3586,Taylor Williams,Home Loan,3840.21,2024-09-19,Yearly
37,34199.36,578,No Loan,3ccd62d8-560a-4137-aba9-de046ead461f,Tony Klein,Personal Loan,1627.49,2024-03-06,Monthly
37,34199.36,578,No Loan,3ccd62d8-560a-4137-aba9-de046ead461f,Tony Klein,Personal Loan,1768.72,2024-03-17,Once
37,34199.36,578,No Loan,3ccd62d8-560a-4137-aba9-de046ead461f,Tony Klein,Credit Card,2273.1,2024-05-21,Monthly
37,34199.36,578,No Loan,3ccd62d8-560a-4137-aba9-de046ead461f,Tony Klein,Personal Loan,3789.58,2024-04-10,Monthly
37,34199.36,578,No Loan,3ccd62d8-560a-4137-aba9-de046ead461f,Tony Klein,Credit Card,868.31,2024-04-27,Yearly
43,89857.51,543,No Loan,4b797064-4476-4e51-9bc8-a443b5733248,Karen Giles,Savings Account,4019.37,2024-01-28,Once
43,89857.51,543,No Loan,4b797064-4476-4e51-9bc8-a443b5733248,Karen Giles,Credit Card,3159.01,2024-07-17,Yearly
43,89857.51,543,No Loan,4b797064-4476-4e51-9bc8-a443b5733248,Karen Giles,Personal Loan,3600.68,2024-07-31,Once
43,89857.51,543,No Loan,4b797064-4476-4e51-9bc8-a443b5733248,Karen Giles,Insurance,1384.47,2024-09-30,Yearly
27,94116.59,430,Car Loan,c24fee85-b571-452e-8a5a-7f516518460d,Jessica Lambert,Personal Loan,1460.61,2024-03-09,Once
27,94116.59,430,Car Loan,c24fee85-b571-452e-8a5a-7f516518460d,Jessica Lambert,Personal Loan,3336.73,2024-06-09,Monthly
27,94116.59,430,Car Loan,c24fee85-b571-452e-8a5a-7f516518460d,Jessica Lambert,Savings Account,3453.31,2024-09-25,Yearly
27,94116.59,430,Car Loan,c24fee85-b571-452e-8a5a-7f516518460d,Jessica Lambert,Personal Loan,3042.36,2024-06-02,Weekly
27,94116.59,430,Car Loan,c24fee85-b571-452e-8a5a-7f516518460d,Jessica Lambert,Credit Card,498.41,2024-09-28,Weekly
44,38360.28,391,Personal Loan,020db0b9-8ead-47e8-8f25-db8cf4f97fa7,Albert Dickson,Credit Card,3088.59,2024-08-28,Yearly
44,38360.28,391,Personal Loan,020db0b9-8ead-47e8-8f25-db8cf4f97fa7,Albert Dickson,Personal Loan,115.37,2024-05-27,Monthly
44,38360.28,391,Personal Loan,020db0b9-8ead-47e8-8f25-db8cf4f97fa7,Albert Dickson,Home Loan,4061.12,2024-05-19,Monthly
36,92763.07,850,Student Loan,86d1ebd7-ab9e-44dd-8b9f-cc5c8b227b1a,David Snow,Home Loan,1754.36,2024-08-02,Once
36,92763.07,850,Student Loan,86d1ebd7-ab9e-44dd-8b9f-cc5c8b227b1a,David Snow,Insurance,4540.66,2024-10-16,Monthly
36,92763.07,850,Student Loan,86d1ebd7-ab9e-44dd-8b9f-cc5c8b227b1a,David Snow,Insurance,3967.47,2024-02-01,Weekly
36,92763.07,850,Student Loan,86d1ebd7-ab9e-44dd-8b9f-cc5c8b227b1a,David Snow,Insurance,1310.31,2024-07-30,Once
22,22312.95,568,Home Loan,f013ff36-5161-4aa1-a53a-af441d09985e,Olivia Oliver,Home Loan,2620.97,2024-12-02,Monthly
29,135252.01,418,Car Loan,a3bad8e1-005b-4b53-98f1-81488dd56345,Melissa Turner,Personal Loan,804.96,2024-02-16,Weekly
29,135252.01,418,Car Loan,a3bad8e1-005b-4b53-98f1-81488dd56345,Melissa Turner,Credit Card,4665.33,2024-01-13,Once
27,54422.28,364,Car Loan,141cb7bd-444e-4669-a267-24295598760f,Mr. Richard Peters,Credit Card,579.29,2024-04-03,Once
27,54422.28,364,Car Loan,141cb7bd-444e-4669-a267-24295598760f,Mr. Richard Peters,Savings Account,2859.42,2024-05-19,Yearly
27,54422.28,364,Car Loan,141cb7bd-444e-4669-a267-24295598760f,Mr. Richard Peters,Personal Loan,166.88,2024-04-12,Yearly
27,54422.28,364,Car Loan,141cb7bd-444e-4669-a267-24295598760f,Mr. Richard Peters,Credit Card,3185.02,2024-08-31,Weekly
52,148110.95,470,Student Loan,b690e3a2-7e4b-408c-a1dd-a6b76be038de,Michael Blanchard,Home Loan,2460.82,2024-05-01,Once
52,148110.95,470,Student Loan,b690e3a2-7e4b-408c-a1dd-a6b76be038de,Michael Blanchard,Personal Loan,1527,2024-08-25,Yearly
52,148110.95,470,Student Loan,b690e3a2-7e4b-408c-a1dd-a6b76be038de,Michael Blanchard,Credit Card,4891.2,2024-07-02,Once
52,148110.95,470,Student Loan,b690e3a2-7e4b-408c-a1dd-a6b76be038de,Michael Blanchard,Personal Loan,706.98,2024-11-26,Weekly
59,24654.49,714,Car Loan,d320d311-7a24-44c1-b4fd-b3887629e044,Tina Mcguire,Savings Account,3616.53,2024-01-27,Weekly
59,24654.49,714,Car Loan,d320d311-7a24-44c1-b4fd-b3887629e044,Tina Mcguire,Personal Loan,2020.85,2024-11-07,Weekly
59,24654.49,714,Car Loan,d320d311-7a24-44c1-b4fd-b3887629e044,Tina Mcguire,Savings Account,3389.09,2024-06-07,Weekly
59,24654.49,714,Car Loan,d320d311-7a24-44c1-b4fd-b3887629e044,Tina Mcguire,Credit Card,1201.42,2024-02-06,Once
21,143262.41,585,Home Loan,37b57ed0-6b78-49be-8aa1-fe9230dde8a8,Matthew Nguyen,Home Loan,400.89,2024-01-05,Monthly
43,136144.03,775,Car Loan,e1b20843-4004-46b2-ae88-9e8bd5ee2cc8,Jeffrey Wilson,Personal Loan,2133.14,2024-09-13,Weekly
50,25272.44,715,No Loan,0266d422-1e11-4620-ae5e-d44f53c0468a,Matthew Manning,Insurance,1801.74,2024-04-08,Once
69,105810.35,423,Student Loan,75a179ae-270f-4617-a2a2-e5ac033ae259,Cindy King,Home Loan,3578.65,2024-05-09,Monthly
69,105810.35,423,Student Loan,75a179ae-270f-4617-a2a2-e5ac033ae259,Cindy King,Credit Card,159.8,2024-10-14,Yearly
54,61086.86,362,Car Loan,20364bf0-7eab-4daa-84f7-9ad3f3efc4a3,Brady Warren,Insurance,1635.06,2024-06-26,Yearly
54,61086.86,362,Car Loan,20364bf0-7eab-4daa-84f7-9ad3f3efc4a3,Brady Warren,Savings Account,4770.32,2024-10-18,Once
38,145569.86,399,Home Loan,bfeb3382-936c-4804-81b3-7b710e76b0d6,Laura Ramirez,Home Loan,1310.33,2024-05-23,Weekly
38,145569.86,399,Home Loan,bfeb3382-936c-4804-81b3-7b710e76b0d6,Laura Ramirez,Personal Loan,3546.17,2024-11-20,Monthly
38,145569.86,399,Home Loan,bfeb3382-936c-4804-81b3-7b710e76b0d6,Laura Ramirez,Savings Account,3488.25,2024-10-02,Weekly
38,145569.86,399,Home Loan,bfeb3382-936c-4804-81b3-7b710e76b0d6,Laura Ramirez,Credit Card,2652.77,2024-09-06,Yearly
65,135165.81,334,Student Loan,eb22301b-c7ab-44ce-9b2d-e01beea22e91,Rachel Knox,Home Loan,2083.23,2024-06-22,Once
65,135165.81,334,Student Loan,eb22301b-c7ab-44ce-9b2d-e01beea22e91,Rachel Knox,Insurance,1364.72,2024-05-18,Weekly
65,135165.81,334,Student Loan,eb22301b-c7ab-44ce-9b2d-e01beea22e91,Rachel Knox,Credit Card,3098.42,2024-05-27,Monthly
65,135165.81,334,Student Loan,eb22301b-c7ab-44ce-9b2d-e01beea22e91,Rachel Knox,Home Loan,1239.6,2024-10-06,Weekly
65,135165.81,334,Student Loan,eb22301b-c7ab-44ce-9b2d-e01beea22e91,Rachel Knox,Home Loan,2234.88,2024-02-12,Monthly
27,138880.08,819,Personal Loan,4c36e104-1e50-4515-bb44-902db97b6407,Darrell Cooper,Home Loan,4600.56,2024-08-02,Once
49,35399.16,793,Home Loan,69dc9f8a-dd6e-4150-ad0e-b936f54e3526,Paula Cherry,Home Loan,834.32,2024-08-05,Weekly
49,35399.16,793,Home Loan,69dc9f8a-dd6e-4150-ad0e-b936f54e3526,Paula Cherry,Personal Loan,3979.04,2024-05-04,Yearly
49,35399.16,793,Home Loan,69dc9f8a-dd6e-4150-ad0e-b936f54e3526,Paula Cherry,Savings Account,1196.3,2024-10-01,Monthly
40,142661.12,844,Car Loan,f6755460-ed71-4cb8-9309-2b029398c1c6,Dylan Ochoa,Savings Account,2455.91,2024-11-19,Once
40,142661.12,844,Car Loan,f6755460-ed71-4cb8-9309-2b029398c1c6,Dylan Ochoa,Insurance,4556.13,2024-01-13,Monthly
40,142661.12,844,Car Loan,f6755460-ed71-4cb8-9309-2b029398c1c6,Dylan Ochoa,Savings Account,3504.18,2024-12-07,Monthly
40,142661.12,844,Car Loan,f6755460-ed71-4cb8-9309-2b029398c1c6,Dylan Ochoa,Credit Card,982.71,2024-10-26,Once
19,84889.67,607,Car Loan,c94ab5f8-d49e-47ba-94ff-a9097d0a6781,Jacob Lee,Personal Loan,2001.56,2024-04-21,Weekly
19,84889.67,607,Car Loan,c94ab5f8-d49e-47ba-94ff-a9097d0a6781,Jacob Lee,Home Loan,2022.93,2024-09-12,Weekly
19,84889.67,607,Car Loan,c94ab5f8-d49e-47ba-94ff-a9097d0a6781,Jacob Lee,Home Loan,689.67,2024-09-13,Once
19,84889.67,607,Car Loan,c94ab5f8-d49e-47ba-94ff-a9097d0a6781,Jacob Lee,Savings Account,1239.27,2024-07-05,Yearly
19,84889.67,607,Car Loan,c94ab5f8-d49e-47ba-94ff-a9097d0a6781,Jacob Lee,Credit Card,3410.87,2024-11-15,Yearly
30,48520.54,475,Car Loan,b5599780-abee-4a98-91c9-2e47e4f118e9,Dana Wright,Savings Account,4244.7,2024-08-18,Yearly
30,48520.54,475,Car Loan,b5599780-abee-4a98-91c9-2e47e4f118e9,Dana Wright,Home Loan,3865.84,2024-10-06,Monthly
30,48520.54,475,Car Loan,b5599780-abee-4a98-91c9-2e47e4f118e9,Dana Wright,Savings Account,3099.96,2024-03-16,Once
30,48520.54,475,Car Loan,b5599780-abee-4a98-91c9-2e47e4f118e9,Dana Wright,Savings Account,2534.78,2024-03-16,Monthly
30,48520.54,475,Car Loan,b5599780-abee-4a98-91c9-2e47e4f118e9,Dana Wright,Home Loan,3399.21,2024-09-02,Yearly
39,27314.41,534,Personal Loan,9202829a-e4e0-4e3f-82ed-74291f0c46b7,Cheryl Monroe,Home Loan,2096.23,2024-04-15,Once
39,27314.41,534,Personal Loan,9202829a-e4e0-4e3f-82ed-74291f0c46b7,Cheryl Monroe,Home Loan,363.93,2024-07-28,Monthly
24,98499.21,573,Student Loan,a60e5600-5e21-41c2-a250-d5d832d6601e,Nathan Mccormick,Savings Account,377.09,2024-05-26,Once
55,142643.42,577,Car Loan,9649129c-0d74-4ab8-8942-918899561ddf,James Guzman,Credit Card,4519.24,2024-06-09,Monthly
55,142643.42,577,Car Loan,9649129c-0d74-4ab8-8942-918899561ddf,James Guzman,Personal Loan,1692.5,2024-11-13,Once
55,142643.42,577,Car Loan,9649129c-0d74-4ab8-8942-918899561ddf,James Guzman,Home Loan,4782.44,2024-09-23,Weekly
55,142643.42,577,Car Loan,9649129c-0d74-4ab8-8942-918899561ddf,James Guzman,Personal Loan,1856.17,2024-04-15,Once
55,142643.42,577,Car Loan,9649129c-0d74-4ab8-8942-918899561ddf,James Guzman,Home Loan,2684.78,2024-05-17,Once
62,24378.83,522,No Loan,345cd3e8-cab7-485c-b565-19eb1b3af73c,Jamie Reese,Home Loan,1469.18,2024-09-24,Weekly
62,24378.83,522,No Loan,345cd3e8-cab7-485c-b565-19eb1b3af73c,Jamie Reese,Insurance,4981.63,2024-09-07,Once
37,93231.98,373,No Loan,dc125082-f6f2-499c-b834-365d44d0951f,Tyler Blevins,Savings Account,1449.35,2024-07-02,Monthly
37,93231.98,373,No Loan,dc125082-f6f2-499c-b834-365d44d0951f,Tyler Blevins,Home Loan,4722.58,2024-10-01,Once
37,93231.98,373,No Loan,dc125082-f6f2-499c-b834-365d44d0951f,Tyler Blevins,Credit Card,984.77,2024-03-18,Once
37,93231.98,373,No Loan,dc125082-f6f2-499c-b834-365d44d0951f,Tyler Blevins,Insurance,794.18,2024-03-20,Yearly
37,93231.98,373,No Loan,dc125082-f6f2-499c-b834-365d44d0951f,Tyler Blevins,Home Loan,3057.21,2024-02-26,Yearly
52,114908.82,644,Student Loan,a9c579b8-a378-4268-9c74-ecfea31d400e,Brandon Ellis,Credit Card,4607.57,2024-04-01,Once
61,35738.72,528,Car Loan,05721715-dec9-4f87-a9c7-dd660a51e4fa,Kevin Patton,Savings Account,4548.7,2024-05-03,Monthly
61,35738.72,528,Car Loan,05721715-dec9-4f87-a9c7-dd660a51e4fa,Kevin Patton,Home Loan,3975.18,2024-02-17,Yearly
61,35738.72,528,Car Loan,05721715-dec9-4f87-a9c7-dd660a51e4fa,Kevin Patton,Personal Loan,4501.25,2024-05-16,Yearly
38,68840.88,760,Car Loan,9c36fa10-4f51-4969-b0d9-4182b7620fb8,Crystal Washington,Home Loan,992.64,2024-12-03,Yearly
38,68840.88,760,Car Loan,9c36fa10-4f51-4969-b0d9-4182b7620fb8,Crystal Washington,Insurance,2667.85,2024-10-07,Weekly
35,112096.05,585,Home Loan,5c5678ad-efe1-4730-97a5-25b6077e20e0,James Washington,Insurance,2760.69,2024-08-23,Yearly
35,112096.05,585,Home Loan,5c5678ad-efe1-4730-97a5-25b6077e20e0,James Washington,Personal Loan,248.62,2024-08-23,Monthly
35,112096.05,585,Home Loan,5c5678ad-efe1-4730-97a5-25b6077e20e0,James Washington,Savings Account,2746.67,2024-03-27,Monthly
35,112096.05,585,Home Loan,5c5678ad-efe1-4730-97a5-25b6077e20e0,James Washington,Credit Card,2725.6,2024-03-04,Weekly
35,112096.05,585,Home Loan,5c5678ad-efe1-4730-97a5-25b6077e20e0,James Washington,Credit Card,846.03,2024-02-12,Once
49,36249.8,481,Home Loan,d599a743-ffc3-42df-8f2c-55b96ed20373,Mary Barr,Savings Account,603.14,2024-01-14,Once
48,131520.06,396,No Loan,7d2057a0-3e03-4733-959d-f3f3466796af,Christine Abbott,Savings Account,2390.84,2024-06-06,Monthly
48,131520.06,396,No Loan,7d2057a0-3e03-4733-959d-f3f3466796af,Christine Abbott,Personal Loan,2881.62,2024-05-04,Weekly
48,131520.06,396,No Loan,7d2057a0-3e03-4733-959d-f3f3466796af,Christine Abbott,Personal Loan,2872.7,2024-02-08,Monthly
48,131520.06,396,No Loan,7d2057a0-3e03-4733-959d-f3f3466796af,Christine Abbott,Insurance,287.47,2024-05-16,Monthly
21,113144.26,682,Personal Loan,95b4c19d-341e-44f5-9f97-43a2518ef870,Anthony Brown,Personal Loan,3017.47,2024-06-16,Monthly
21,113144.26,682,Personal Loan,95b4c19d-341e-44f5-9f97-43a2518ef870,Anthony Brown,Savings Account,3755.72,2024-04-12,Monthly
21,113144.26,682,Personal Loan,95b4c19d-341e-44f5-9f97-43a2518ef870,Anthony Brown,Insurance,2405.72,2024-06-09,Monthly
21,113144.26,682,Personal Loan,95b4c19d-341e-44f5-9f97-43a2518ef870,Anthony Brown,Insurance,4231.66,2024-09-08,Monthly
58,109605.36,302,Car Loan,56e3f1a2-24f9-4f6c-8ab4-ed3b6a78274f,Cameron Clark,Personal Loan,1841.21,2024-07-09,Once
58,109605.36,302,Car Loan,56e3f1a2-24f9-4f6c-8ab4-ed3b6a78274f,Cameron Clark,Home Loan,1808.71,2024-09-21,Yearly
58,109605.36,302,Car Loan,56e3f1a2-24f9-4f6c-8ab4-ed3b6a78274f,Cameron Clark,Savings Account,3618.02,2024-08-22,Yearly
58,109605.36,302,Car Loan,56e3f1a2-24f9-4f6c-8ab4-ed3b6a78274f,Cameron Clark,Personal Loan,1648.98,2024-10-26,Once
24,34771.37,566,Car Loan,fc61998a-489a-44e2-b9a8-1d3515a100c4,Lauren Castaneda,Insurance,907.27,2024-01-03,Once
24,34771.37,566,Car Loan,fc61998a-489a-44e2-b9a8-1d3515a100c4,Lauren Castaneda,Savings Account,1041.82,2024-03-08,Weekly
24,34771.37,566,Car Loan,fc61998a-489a-44e2-b9a8-1d3515a100c4,Lauren Castaneda,Savings Account,2042.63,2024-03-20,Monthly
24,34771.37,566,Car Loan,fc61998a-489a-44e2-b9a8-1d3515a100c4,Lauren Castaneda,Home Loan,2668.39,2024-05-21,Yearly
58,64099.15,661,Home Loan,bddac64c-3aa7-4d47-bcec-c2d8ef294656,James Gould,Credit Card,4413.28,2024-10-23,Yearly
58,64099.15,661,Home Loan,bddac64c-3aa7-4d47-bcec-c2d8ef294656,James Gould,Personal Loan,236.21,2024-10-11,Yearly
58,64099.15,661,Home Loan,bddac64c-3aa7-4d47-bcec-c2d8ef294656,James Gould,Personal Loan,3131.37,2024-05-09,Weekly
58,64099.15,661,Home Loan,bddac64c-3aa7-4d47-bcec-c2d8ef294656,James Gould,Personal Loan,2504.8,2024-03-24,Once
29,82524.84,474,Home Loan,7327d476-c61a-4b19-950f-ff37f20d1443,Renee Foster,Personal Loan,3189.07,2024-12-07,Weekly
29,82524.84,474,Home Loan,7327d476-c61a-4b19-950f-ff37f20d1443,Renee Foster,Personal Loan,4073.51,2024-10-19,Monthly
29,82524.84,474,Home Loan,7327d476-c61a-4b19-950f-ff37f20d1443,Renee Foster,Insurance,2488.24,2024-04-16,Monthly
29,82524.84,474,Home Loan,7327d476-c61a-4b19-950f-ff37f20d1443,Renee Foster,Insurance,2347.66,2024-08-31,Weekly
29,82524.84,474,Home Loan,7327d476-c61a-4b19-950f-ff37f20d1443,Renee Foster,Personal Loan,3078.43,2024-08-06,Weekly
55,42346.9,340,No Loan,5f254145-74a6-42cf-bf3a-29aa06425ce2,Tony Bush,Home Loan,3612.43,2024-06-26,Yearly
55,42346.9,340,No Loan,5f254145-74a6-42cf-bf3a-29aa06425ce2,Tony Bush,Insurance,648.87,2024-06-03,Yearly
55,42346.9,340,No Loan,5f254145-74a6-42cf-bf3a-29aa06425ce2,Tony Bush,Insurance,2083.68,2024-04-01,Weekly
55,42346.9,340,No Loan,5f254145-74a6-42cf-bf3a-29aa06425ce2,Tony Bush,Insurance,3360.62,2024-07-26,Once
56,62770.69,449,Home Loan,8c629cd9-9237-44ff-8ffd-f400201ed340,Troy Johnson,Savings Account,3550.3,2024-02-27,Monthly
31,54616.7,486,Home Loan,4c89d8ad-a748-4b54-b5c7-6ae15b8d0278,Donna Farmer,Credit Card,373.09,2024-06-15,Weekly
59,146392.21,765,No Loan,35d869db-e89d-4b31-9e74-a21d61b7a9da,Anthony Mcgee,Insurance,2212.14,2024-02-08,Once
59,146392.21,765,No Loan,35d869db-e89d-4b31-9e74-a21d61b7a9da,Anthony Mcgee,Insurance,3686.63,2024-11-22,Weekly
59,146392.21,765,No Loan,35d869db-e89d-4b31-9e74-a21d61b7a9da,Anthony Mcgee,Savings Account,505.16,2024-04-03,Monthly
59,146392.21,765,No Loan,35d869db-e89d-4b31-9e74-a21d61b7a9da,Anthony Mcgee,Insurance,4034.27,2024-06-11,Once
59,146392.21,765,No Loan,35d869db-e89d-4b31-9e74-a21d61b7a9da,Anthony Mcgee,Insurance,160.28,2024-11-16,Monthly
66,64229.29,553,No Loan,08a6b6b3-b537-49ea-9d1f-cb33a9933374,Angela Matthews,Savings Account,3618.53,2024-07-17,Weekly
66,64229.29,553,No Loan,08a6b6b3-b537-49ea-9d1f-cb33a9933374,Angela Matthews,Insurance,1037.71,2024-10-02,Monthly
66,64229.29,553,No Loan,08a6b6b3-b537-49ea-9d1f-cb33a9933374,Angela Matthews,Credit Card,3523.88,2024-05-04,Yearly
66,64229.29,553,No Loan,08a6b6b3-b537-49ea-9d1f-cb33a9933374,Angela Matthews,Credit Card,2463.78,2024-06-17,Once
35,94958.65,360,Car Loan,99b5d3a4-595d-4301-95ba-b4b7a756df66,Donna Williams,Insurance,735.11,2024-08-12,Yearly
35,94958.65,360,Car Loan,99b5d3a4-595d-4301-95ba-b4b7a756df66,Donna Williams,Personal Loan,965.79,2024-10-01,Monthly
35,94958.65,360,Car Loan,99b5d3a4-595d-4301-95ba-b4b7a756df66,Donna Williams,Insurance,3905.24,2024-03-05,Weekly
35,94958.65,360,Car Loan,99b5d3a4-595d-4301-95ba-b4b7a756df66,Donna Williams,Credit Card,547.41,2024-12-05,Monthly
52,130591.61,404,Home Loan,50248cea-59aa-48e7-a613-fdcc07babbb5,Amanda Bennett,Personal Loan,1619.56,2024-04-18,Weekly
52,130591.61,404,Home Loan,50248cea-59aa-48e7-a613-fdcc07babbb5,Amanda Bennett,Home Loan,4187.28,2024-03-28,Monthly
52,130591.61,404,Home Loan,50248cea-59aa-48e7-a613-fdcc07babbb5,Amanda Bennett,Savings Account,1704.82,2024-01-28,Weekly
52,130591.61,404,Home Loan,50248cea-59aa-48e7-a613-fdcc07babbb5,Amanda Bennett,Home Loan,3718.06,2024-11-29,Weekly
52,130591.61,404,Home Loan,50248cea-59aa-48e7-a613-fdcc07babbb5,Amanda Bennett,Personal Loan,3542.09,2024-05-19,Weekly
50,99084.64,362,Home Loan,8458eaf1-7e09-452c-9f13-d0e295fb9a97,Melissa Perez,Personal Loan,4567.36,2024-01-12,Weekly
50,99084.64,362,Home Loan,8458eaf1-7e09-452c-9f13-d0e295fb9a97,Melissa Perez,Insurance,1499.89,2024-11-20,Weekly
61,94782.67,643,Personal Loan,8465321c-c55f-4bca-a1fd-46906d70551d,Michele Webb,Home Loan,1252.61,2024-01-12,Monthly
61,94782.67,643,Personal Loan,8465321c-c55f-4bca-a1fd-46906d70551d,Michele Webb,Insurance,1507.28,2024-01-21,Monthly
43,53455.74,528,Home Loan,97b28d26-bd21-4073-9669-68a7da3619a4,Christina Johnson DDS,Savings Account,734.07,2024-06-17,Weekly
43,53455.74,528,Home Loan,97b28d26-bd21-4073-9669-68a7da3619a4,Christina Johnson DDS,Insurance,2033.83,2024-03-09,Monthly
43,53455.74,528,Home Loan,97b28d26-bd21-4073-9669-68a7da3619a4,Christina Johnson DDS,Credit Card,2180.52,2024-06-21,Yearly
26,89286.68,584,Car Loan,b09ea030-bb48-4761-93b0-a3ebfcb37df8,Katherine Hill,Home Loan,3677.52,2024-02-26,Monthly
26,89286.68,584,Car Loan,b09ea030-bb48-4761-93b0-a3ebfcb37df8,Katherine Hill,Insurance,3473.82,2024-09-24,Once
69,47700.52,664,Home Loan,b39cf83f-624c-4b36-b9cd-394ea9f36e86,Shelby Leon,Credit Card,2482.7,2024-05-12,Monthly
69,47700.52,664,Home Loan,b39cf83f-624c-4b36-b9cd-394ea9f36e86,Shelby Leon,Insurance,1108.28,2024-12-07,Yearly
49,98945.32,436,Student Loan,34eec0c7-2df1-47b4-896a-c70cdf7ff537,Jeffery Perez,Personal Loan,1627.36,2024-02-29,Monthly
49,98945.32,436,Student Loan,34eec0c7-2df1-47b4-896a-c70cdf7ff537,Jeffery Perez,Credit Card,102.39,2024-01-07,Once
49,98945.32,436,Student Loan,34eec0c7-2df1-47b4-896a-c70cdf7ff537,Jeffery Perez,Home Loan,672.06,2024-05-05,Once
49,98945.32,436,Student Loan,34eec0c7-2df1-47b4-896a-c70cdf7ff537,Jeffery Perez,Credit Card,4584.22,2024-07-22,Yearly
49,98945.32,436,Student Loan,34eec0c7-2df1-47b4-896a-c70cdf7ff537,Jeffery Perez,Insurance,4221.22,2024-11-18,Weekly
19,125226.46,443,Home Loan,9df8a896-ef79-44ce-b66f-75f2b238d5a3,Joshua Holmes,Home Loan,1488.72,2024-04-18,Monthly
42,21266.45,799,Student Loan,597e80e2-68c8-4092-9613-9464ba0041f1,Cristian Hicks,Personal Loan,2334.56,2024-01-30,Monthly
42,21266.45,799,Student Loan,597e80e2-68c8-4092-9613-9464ba0041f1,Cristian Hicks,Savings Account,4820.6,2024-06-19,Weekly
42,21266.45,799,Student Loan,597e80e2-68c8-4092-9613-9464ba0041f1,Cristian Hicks,Home Loan,788.22,2024-11-30,Monthly
42,21266.45,799,Student Loan,597e80e2-68c8-4092-9613-9464ba0041f1,Cristian Hicks,Home Loan,363.01,2024-10-31,Yearly
